target,station,city,unit,win_mkt,event_slug,event_id,rules_station_mentioned
2026-05-29,SBGR,sao-paulo,C,20°C,highest-temperature-in-sao-paulo-on-may-29-2026,529430,1
2026-05-29,WMKK,kuala-lumpur,C,34°C,highest-temperature-in-kuala-lumpur-on-may-29-2026,529470,1
2026-05-29,WSSS,singapore,C,30°C,highest-temperature-in-singapore-on-may-29-2026,529448,1
2026-05-29,ZGSZ,shenzhen,C,34°C,highest-temperature-in-shenzhen-on-may-29-2026,529457,1
2026-05-30,CYYZ,toronto,C,20°C,highest-temperature-in-toronto-on-may-30-2026,533145,1
2026-05-30,EFHK,helsinki,C,23°C,highest-temperature-in-helsinki-on-may-30-2026,533180,1
2026-05-30,KATL,atlanta,F,84-85°F,highest-temperature-in-atlanta-on-may-30-2026,533149,1
2026-05-30,KAUS,austin,F,80°F or higher,highest-temperature-in-austin-on-may-30-2026,533170,1
2026-05-30,KDAL,dallas,F,88°F or higher,highest-temperature-in-dallas-on-may-30-2026,533148,1
2026-05-30,KHOU,houston,F,82°F or higher,highest-temperature-in-houston-on-may-30-2026,533172,1
2026-05-30,KLAX,los-angeles,F,68-69°F,highest-temperature-in-los-angeles-on-may-30-2026,533173,1
2026-05-30,KMIA,miami,F,86-87°F,highest-temperature-in-miami-on-may-30-2026,533150,1
2026-05-30,KSFO,san-francisco,F,64-65°F,highest-temperature-in-san-francisco-on-may-30-2026,533174,1
2026-05-30,LTAC,ankara,C,18°C,highest-temperature-in-ankara-on-may-30-2026,533152,1
2026-05-30,MMMX,mexico-city,C,21°C or higher,highest-temperature-in-mexico-city-on-may-30-2026,533177,1
2026-05-30,NZWN,wellington,C,16°C,highest-temperature-in-wellington-on-may-30-2026,533153,1
2026-05-30,SAEZ,buenos-aires,C,16°C,highest-temperature-in-buenos-aires-on-may-30-2026,533143,1
2026-05-30,SBGR,sao-paulo,C,23°C,highest-temperature-in-sao-paulo-on-may-30-2026,533142,1
2026-05-30,WMKK,kuala-lumpur,C,34°C,highest-temperature-in-kuala-lumpur-on-may-30-2026,533182,1
2026-05-30,WSSS,singapore,C,32°C,highest-temperature-in-singapore-on-may-30-2026,533160,1
2026-05-30,ZGSZ,shenzhen,C,32°C,highest-temperature-in-shenzhen-on-may-30-2026,533169,1
2026-05-31,CYYZ,toronto,C,24°C,highest-temperature-in-toronto-on-may-31-2026,536686,1
2026-05-31,EFHK,helsinki,C,14°C,highest-temperature-in-helsinki-on-may-31-2026,536721,1
2026-05-31,KATL,atlanta,F,74-75°F,highest-temperature-in-atlanta-on-may-31-2026,536690,1
2026-05-31,KAUS,austin,F,88-89°F,highest-temperature-in-austin-on-may-31-2026,536711,1
2026-05-31,KDAL,dallas,F,92°F or higher,highest-temperature-in-dallas-on-may-31-2026,536689,1
2026-05-31,KHOU,houston,F,90°F or higher,highest-temperature-in-houston-on-may-31-2026,536713,1
2026-05-31,KLAX,los-angeles,F,70-71°F,highest-temperature-in-los-angeles-on-may-31-2026,536714,1
2026-05-31,KMIA,miami,F,92-93°F,highest-temperature-in-miami-on-may-31-2026,536691,1
2026-05-31,KSFO,san-francisco,F,70°F or higher,highest-temperature-in-san-francisco-on-may-31-2026,536715,1
2026-05-31,LTAC,ankara,C,21°C,highest-temperature-in-ankara-on-may-31-2026,536693,1
2026-05-31,MMMX,mexico-city,C,24°C or higher,highest-temperature-in-mexico-city-on-may-31-2026,536718,1
2026-05-31,NZWN,wellington,C,18°C,highest-temperature-in-wellington-on-may-31-2026,536694,1
2026-05-31,SAEZ,buenos-aires,C,18°C,highest-temperature-in-buenos-aires-on-may-31-2026,536684,1
2026-05-31,SBGR,sao-paulo,C,22°C,highest-temperature-in-sao-paulo-on-may-31-2026,536683,1
2026-05-31,WMKK,kuala-lumpur,C,34°C,highest-temperature-in-kuala-lumpur-on-may-31-2026,536723,1
2026-05-31,WSSS,singapore,C,33°C,highest-temperature-in-singapore-on-may-31-2026,536701,1
2026-05-31,ZGSZ,shenzhen,C,29°C,highest-temperature-in-shenzhen-on-may-31-2026,536710,1
2026-06-01,CYYZ,toronto,C,19°C,highest-temperature-in-toronto-on-june-1-2026,540076,1
2026-06-01,EFHK,helsinki,C,16°C,highest-temperature-in-helsinki-on-june-1-2026,540111,1
2026-06-01,KATL,atlanta,F,84-85°F,highest-temperature-in-atlanta-on-june-1-2026,540080,1
2026-06-01,KAUS,austin,F,92°F or higher,highest-temperature-in-austin-on-june-1-2026,540101,1
2026-06-01,KDAL,dallas,F,94°F or higher,highest-temperature-in-dallas-on-june-1-2026,540079,1
2026-06-01,KHOU,houston,F,90-91°F,highest-temperature-in-houston-on-june-1-2026,540103,1
2026-06-01,KLAX,los-angeles,F,70-71°F,highest-temperature-in-los-angeles-on-june-1-2026,540104,1
2026-06-01,KMIA,miami,F,92-93°F,highest-temperature-in-miami-on-june-1-2026,540081,1
2026-06-01,KSFO,san-francisco,F,68°F or higher,highest-temperature-in-san-francisco-on-june-1-2026,540105,1
2026-06-01,LTAC,ankara,C,23°C,highest-temperature-in-ankara-on-june-1-2026,540083,1
2026-06-01,MMMX,mexico-city,C,26°C or higher,highest-temperature-in-mexico-city-on-june-1-2026,540108,1
2026-06-01,NZWN,wellington,C,20°C,highest-temperature-in-wellington-on-june-1-2026,540084,1
2026-06-01,SAEZ,buenos-aires,C,14°C,highest-temperature-in-buenos-aires-on-june-1-2026,540074,1
2026-06-01,SBGR,sao-paulo,C,20°C,highest-temperature-in-sao-paulo-on-june-1-2026,540073,1
2026-06-01,WMKK,kuala-lumpur,C,35°C,highest-temperature-in-kuala-lumpur-on-june-1-2026,540113,1
2026-06-01,WSSS,singapore,C,31°C,highest-temperature-in-singapore-on-june-1-2026,540091,1
2026-06-01,ZGSZ,shenzhen,C,33°C,highest-temperature-in-shenzhen-on-june-1-2026,540100,1
2026-06-02,CYYZ,toronto,C,25°C,highest-temperature-in-toronto-on-june-2-2026,543469,1
2026-06-02,EFHK,helsinki,C,21°C,highest-temperature-in-helsinki-on-june-2-2026,543504,1
2026-06-02,KATL,atlanta,F,82-83°F,highest-temperature-in-atlanta-on-june-2-2026,543473,1
2026-06-02,KAUS,austin,F,90°F or higher,highest-temperature-in-austin-on-june-2-2026,543494,1
2026-06-02,KDAL,dallas,F,92°F or higher,highest-temperature-in-dallas-on-june-2-2026,543472,1
2026-06-02,KHOU,houston,F,90-91°F,highest-temperature-in-houston-on-june-2-2026,543496,1
2026-06-02,KLAX,los-angeles,F,68-69°F,highest-temperature-in-los-angeles-on-june-2-2026,543497,1
2026-06-02,KMIA,miami,F,92-93°F,highest-temperature-in-miami-on-june-2-2026,543474,1
2026-06-02,KSFO,san-francisco,F,66-67°F,highest-temperature-in-san-francisco-on-june-2-2026,543498,1
2026-06-02,LTAC,ankara,C,25°C,highest-temperature-in-ankara-on-june-2-2026,543476,1
2026-06-02,MMMX,mexico-city,C,27°C or higher,highest-temperature-in-mexico-city-on-june-2-2026,543501,1
2026-06-02,NZWN,wellington,C,20°C or higher,highest-temperature-in-wellington-on-june-2-2026,543477,1
2026-06-02,SAEZ,buenos-aires,C,17°C,highest-temperature-in-buenos-aires-on-june-2-2026,543467,1
2026-06-02,SBGR,sao-paulo,C,20°C,highest-temperature-in-sao-paulo-on-june-2-2026,543466,1
2026-06-02,WMKK,kuala-lumpur,C,33°C,highest-temperature-in-kuala-lumpur-on-june-2-2026,543506,1
2026-06-02,WSSS,singapore,C,33°C,highest-temperature-in-singapore-on-june-2-2026,543484,1
2026-06-02,ZGSZ,shenzhen,C,33°C,highest-temperature-in-shenzhen-on-june-2-2026,543493,1
2026-06-03,CYYZ,toronto,C,28°C or higher,highest-temperature-in-toronto-on-june-3-2026,546762,1
2026-06-03,EFHK,helsinki,C,22°C,highest-temperature-in-helsinki-on-june-3-2026,546797,1
2026-06-03,KATL,atlanta,F,78-79°F,highest-temperature-in-atlanta-on-june-3-2026,546766,1
2026-06-03,KAUS,austin,F,88-89°F,highest-temperature-in-austin-on-june-3-2026,546787,1
2026-06-03,KDAL,dallas,F,88-89°F,highest-temperature-in-dallas-on-june-3-2026,546765,1
2026-06-03,KHOU,houston,F,84-85°F,highest-temperature-in-houston-on-june-3-2026,546789,1
2026-06-03,KLAX,los-angeles,F,68-69°F,highest-temperature-in-los-angeles-on-june-3-2026,546790,1
2026-06-03,KMIA,miami,F,85°F or below,highest-temperature-in-miami-on-june-3-2026,546767,1
2026-06-03,KSFO,san-francisco,F,66°F or higher,highest-temperature-in-san-francisco-on-june-3-2026,546791,1
2026-06-03,LTAC,ankara,C,26°C,highest-temperature-in-ankara-on-june-3-2026,546769,1
2026-06-03,MMMX,mexico-city,C,26°C or higher,highest-temperature-in-mexico-city-on-june-3-2026,546794,1
2026-06-03,NZWN,wellington,C,15°C,highest-temperature-in-wellington-on-june-3-2026,546770,1
2026-06-03,SAEZ,buenos-aires,C,17°C,highest-temperature-in-buenos-aires-on-june-3-2026,546760,1
2026-06-03,SBGR,sao-paulo,C,21°C,highest-temperature-in-sao-paulo-on-june-3-2026,546759,1
2026-06-03,WMKK,kuala-lumpur,C,34°C,highest-temperature-in-kuala-lumpur-on-june-3-2026,546799,1
2026-06-03,WSSS,singapore,C,33°C,highest-temperature-in-singapore-on-june-3-2026,546777,1
2026-06-03,ZGSZ,shenzhen,C,34°C,highest-temperature-in-shenzhen-on-june-3-2026,546786,1
2026-06-04,CYYZ,toronto,C,30°C or higher,highest-temperature-in-toronto-on-june-4-2026,550232,1
2026-06-04,EFHK,helsinki,C,24°C,highest-temperature-in-helsinki-on-june-4-2026,550267,1
2026-06-04,KATL,atlanta,F,82-83°F,highest-temperature-in-atlanta-on-june-4-2026,550236,1
2026-06-04,KAUS,austin,F,86-87°F,highest-temperature-in-austin-on-june-4-2026,550257,1
2026-06-04,KDAL,dallas,F,86-87°F,highest-temperature-in-dallas-on-june-4-2026,550235,1
2026-06-04,KHOU,houston,F,84-85°F,highest-temperature-in-houston-on-june-4-2026,550259,1
2026-06-04,KLAX,los-angeles,F,70-71°F,highest-temperature-in-los-angeles-on-june-4-2026,550260,1
2026-06-04,KMIA,miami,F,82-83°F,highest-temperature-in-miami-on-june-4-2026,550237,1
2026-06-04,KSFO,san-francisco,F,66-67°F,highest-temperature-in-san-francisco-on-june-4-2026,550261,1
2026-06-04,LTAC,ankara,C,27°C,highest-temperature-in-ankara-on-june-4-2026,550239,1
2026-06-04,MMMX,mexico-city,C,25°C,highest-temperature-in-mexico-city-on-june-4-2026,550264,1
2026-06-04,NZWN,wellington,C,18°C,highest-temperature-in-wellington-on-june-4-2026,550240,1
2026-06-04,SAEZ,buenos-aires,C,17°C,highest-temperature-in-buenos-aires-on-june-4-2026,550230,1
2026-06-04,SBGR,sao-paulo,C,21°C,highest-temperature-in-sao-paulo-on-june-4-2026,550229,1
2026-06-04,WMKK,kuala-lumpur,C,34°C,highest-temperature-in-kuala-lumpur-on-june-4-2026,550269,1
2026-06-04,WSSS,singapore,C,34°C,highest-temperature-in-singapore-on-june-4-2026,550247,1
2026-06-04,ZGSZ,shenzhen,C,36°C or higher,highest-temperature-in-shenzhen-on-june-4-2026,550256,1
2026-06-05,CYYZ,toronto,C,30°C or higher,highest-temperature-in-toronto-on-june-5-2026,553897,1
2026-06-05,EFHK,helsinki,C,19°C,highest-temperature-in-helsinki-on-june-5-2026,553932,1
2026-06-05,KATL,atlanta,F,84-85°F,highest-temperature-in-atlanta-on-june-5-2026,553901,1
2026-06-05,KAUS,austin,F,86-87°F,highest-temperature-in-austin-on-june-5-2026,553922,1
2026-06-05,KDAL,dallas,F,82-83°F,highest-temperature-in-dallas-on-june-5-2026,553900,1
2026-06-05,KHOU,houston,F,84-85°F,highest-temperature-in-houston-on-june-5-2026,553924,1
2026-06-05,KLAX,los-angeles,F,70-71°F,highest-temperature-in-los-angeles-on-june-5-2026,553925,1
2026-06-05,KMIA,miami,F,84-85°F,highest-temperature-in-miami-on-june-5-2026,553902,1
2026-06-05,KSFO,san-francisco,F,66°F or higher,highest-temperature-in-san-francisco-on-june-5-2026,553926,1
2026-06-05,LTAC,ankara,C,26°C,highest-temperature-in-ankara-on-june-5-2026,553904,1
2026-06-05,MMMX,mexico-city,C,21°C,highest-temperature-in-mexico-city-on-june-5-2026,553929,1
2026-06-05,NZWN,wellington,C,18°C,highest-temperature-in-wellington-on-june-5-2026,553905,1
2026-06-05,SAEZ,buenos-aires,C,19°C,highest-temperature-in-buenos-aires-on-june-5-2026,553895,1
2026-06-05,SBGR,sao-paulo,C,21°C,highest-temperature-in-sao-paulo-on-june-5-2026,553894,1
2026-06-05,WMKK,kuala-lumpur,C,32°C,highest-temperature-in-kuala-lumpur-on-june-5-2026,553934,1
2026-06-05,WSSS,singapore,C,33°C,highest-temperature-in-singapore-on-june-5-2026,553912,1
2026-06-05,ZGSZ,shenzhen,C,34°C,highest-temperature-in-shenzhen-on-june-5-2026,553921,1
2026-06-06,CYYZ,toronto,C,26°C,highest-temperature-in-toronto-on-june-6-2026,560828,1
2026-06-06,EFHK,helsinki,C,19°C,highest-temperature-in-helsinki-on-june-6-2026,560863,1
2026-06-06,KATL,atlanta,F,86-87°F,highest-temperature-in-atlanta-on-june-6-2026,560832,1
2026-06-06,KAUS,austin,F,90-91°F,highest-temperature-in-austin-on-june-6-2026,560853,1
2026-06-06,KDAL,dallas,F,88-89°F,highest-temperature-in-dallas-on-june-6-2026,560831,1
2026-06-06,KHOU,houston,F,88-89°F,highest-temperature-in-houston-on-june-6-2026,560855,1
2026-06-06,KLAX,los-angeles,F,70-71°F,highest-temperature-in-los-angeles-on-june-6-2026,560856,1
2026-06-06,KMIA,miami,F,86-87°F,highest-temperature-in-miami-on-june-6-2026,560833,1
2026-06-06,KSFO,san-francisco,F,62-63°F,highest-temperature-in-san-francisco-on-june-6-2026,560857,1
2026-06-06,LTAC,ankara,C,27°C,highest-temperature-in-ankara-on-june-6-2026,560835,1
2026-06-06,MMMX,mexico-city,C,22°C,highest-temperature-in-mexico-city-on-june-6-2026,560860,1
2026-06-06,NZWN,wellington,C,17°C,highest-temperature-in-wellington-on-june-6-2026,560836,1
2026-06-06,SAEZ,buenos-aires,C,17°C,highest-temperature-in-buenos-aires-on-june-6-2026,560826,1
2026-06-06,SBGR,sao-paulo,C,23°C,highest-temperature-in-sao-paulo-on-june-6-2026,560825,1
2026-06-06,WMKK,kuala-lumpur,C,34°C,highest-temperature-in-kuala-lumpur-on-june-6-2026,560865,1
2026-06-06,WSSS,singapore,C,33°C,highest-temperature-in-singapore-on-june-6-2026,560843,1
2026-06-06,ZGSZ,shenzhen,C,31°C,highest-temperature-in-shenzhen-on-june-6-2026,560852,1
2026-06-07,CYYZ,toronto,C,24°C,highest-temperature-in-toronto-on-june-7-2026,564393,1
2026-06-07,EFHK,helsinki,C,20°C,highest-temperature-in-helsinki-on-june-7-2026,564449,1
2026-06-07,KATL,atlanta,F,84-85°F,highest-temperature-in-atlanta-on-june-7-2026,564397,1
2026-06-07,KAUS,austin,F,90-91°F,highest-temperature-in-austin-on-june-7-2026,564418,1
2026-06-07,KDAL,dallas,F,92-93°F,highest-temperature-in-dallas-on-june-7-2026,564396,1
2026-06-07,KHOU,houston,F,84-85°F,highest-temperature-in-houston-on-june-7-2026,564420,1
2026-06-07,KLAX,los-angeles,F,70-71°F,highest-temperature-in-los-angeles-on-june-7-2026,564439,1
2026-06-07,KMIA,miami,F,88-89°F,highest-temperature-in-miami-on-june-7-2026,564398,1
2026-06-07,KSFO,san-francisco,F,66-67°F,highest-temperature-in-san-francisco-on-june-7-2026,564443,1
2026-06-07,LTAC,ankara,C,28°C,highest-temperature-in-ankara-on-june-7-2026,564400,1
2026-06-07,MMMX,mexico-city,C,23°C,highest-temperature-in-mexico-city-on-june-7-2026,564446,1
2026-06-07,NZWN,wellington,C,14°C,highest-temperature-in-wellington-on-june-7-2026,564401,1
2026-06-07,SAEZ,buenos-aires,C,16°C,highest-temperature-in-buenos-aires-on-june-7-2026,564391,1
2026-06-07,SBGR,sao-paulo,C,24°C,highest-temperature-in-sao-paulo-on-june-7-2026,564390,1
2026-06-07,WMKK,kuala-lumpur,C,32°C,highest-temperature-in-kuala-lumpur-on-june-7-2026,564451,1
2026-06-07,WSSS,singapore,C,31°C,highest-temperature-in-singapore-on-june-7-2026,564408,1
2026-06-07,ZGSZ,shenzhen,C,32°C,highest-temperature-in-shenzhen-on-june-7-2026,564417,1
2026-06-08,CYYZ,toronto,C,23°C,highest-temperature-in-toronto-on-june-8-2026,567581,1
2026-06-08,EFHK,helsinki,C,23°C,highest-temperature-in-helsinki-on-june-8-2026,566692,1
2026-06-08,KATL,atlanta,F,80-81°F,highest-temperature-in-atlanta-on-june-8-2026,567585,1
2026-06-08,KAUS,austin,F,88-89°F,highest-temperature-in-austin-on-june-8-2026,567588,1
2026-06-08,KDAL,dallas,F,94-95°F,highest-temperature-in-dallas-on-june-8-2026,567584,1
2026-06-08,KHOU,houston,F,90-91°F,highest-temperature-in-houston-on-june-8-2026,567590,1
2026-06-08,KLAX,los-angeles,F,72-73°F,highest-temperature-in-los-angeles-on-june-8-2026,567591,1
2026-06-08,KMIA,miami,F,90-91°F,highest-temperature-in-miami-on-june-8-2026,567586,1
2026-06-08,KSFO,san-francisco,F,64-65°F,highest-temperature-in-san-francisco-on-june-8-2026,567592,1
2026-06-08,LTAC,ankara,C,27°C,highest-temperature-in-ankara-on-june-8-2026,566656,1
2026-06-08,MMMX,mexico-city,C,24°C,highest-temperature-in-mexico-city-on-june-8-2026,567593,1
2026-06-08,NZWN,wellington,C,16°C,highest-temperature-in-wellington-on-june-8-2026,566657,1
2026-06-08,SAEZ,buenos-aires,C,13°C,highest-temperature-in-buenos-aires-on-june-8-2026,567580,1
2026-06-08,SBGR,sao-paulo,C,24°C,highest-temperature-in-sao-paulo-on-june-8-2026,567579,1
2026-06-08,WMKK,kuala-lumpur,C,33°C,highest-temperature-in-kuala-lumpur-on-june-8-2026,566693,1
2026-06-08,WSSS,singapore,C,33°C,highest-temperature-in-singapore-on-june-8-2026,566664,1
2026-06-08,ZGSZ,shenzhen,C,29°C,highest-temperature-in-shenzhen-on-june-8-2026,566673,1
2026-06-09,CYYZ,toronto,C,24°C or below,highest-temperature-in-toronto-on-june-9-2026,571024,1
2026-06-09,EFHK,helsinki,C,19°C,highest-temperature-in-helsinki-on-june-9-2026,568081,1
2026-06-09,KATL,atlanta,F,82-83°F,highest-temperature-in-atlanta-on-june-9-2026,571027,1
2026-06-09,KAUS,austin,F,92-93°F,highest-temperature-in-austin-on-june-9-2026,571030,1
2026-06-09,KDAL,dallas,F,92-93°F,highest-temperature-in-dallas-on-june-9-2026,571026,1
2026-06-09,KHOU,houston,F,90-91°F,highest-temperature-in-houston-on-june-9-2026,571032,1
2026-06-09,KLAX,los-angeles,F,72-73°F,highest-temperature-in-los-angeles-on-june-9-2026,571033,1
2026-06-09,KMIA,miami,F,88-89°F,highest-temperature-in-miami-on-june-9-2026,571028,1
2026-06-09,KSFO,san-francisco,F,66-67°F,highest-temperature-in-san-francisco-on-june-9-2026,571034,1
2026-06-09,LTAC,ankara,C,27°C,highest-temperature-in-ankara-on-june-9-2026,568038,1
2026-06-09,MMMX,mexico-city,C,20°C,highest-temperature-in-mexico-city-on-june-9-2026,571035,1
2026-06-09,NZWN,wellington,C,13°C,highest-temperature-in-wellington-on-june-9-2026,568039,1
2026-06-09,SAEZ,buenos-aires,C,15°C,highest-temperature-in-buenos-aires-on-june-9-2026,571023,1
2026-06-09,SBGR,sao-paulo,C,24°C,highest-temperature-in-sao-paulo-on-june-9-2026,571022,1
2026-06-09,WMKK,kuala-lumpur,C,32°C,highest-temperature-in-kuala-lumpur-on-june-9-2026,568082,1
2026-06-09,WSSS,singapore,C,30°C,highest-temperature-in-singapore-on-june-9-2026,568046,1
2026-06-09,ZGSZ,shenzhen,C,27°C,highest-temperature-in-shenzhen-on-june-9-2026,568055,1
2026-06-10,CYYZ,toronto,C,29°C,highest-temperature-in-toronto-on-june-10-2026,574667,1
2026-06-10,EFHK,helsinki,C,19°C,highest-temperature-in-helsinki-on-june-10-2026,571450,1
2026-06-10,KATL,atlanta,F,88-89°F,highest-temperature-in-atlanta-on-june-10-2026,574670,1
2026-06-10,KAUS,austin,F,90-91°F,highest-temperature-in-austin-on-june-10-2026,574673,1
2026-06-10,KDAL,dallas,F,92-93°F,highest-temperature-in-dallas-on-june-10-2026,574669,1
2026-06-10,KHOU,houston,F,90-91°F,highest-temperature-in-houston-on-june-10-2026,574675,1
2026-06-10,KLAX,los-angeles,F,75°F or below,highest-temperature-in-los-angeles-on-june-10-2026,574676,1
2026-06-10,KMIA,miami,F,86-87°F,highest-temperature-in-miami-on-june-10-2026,574671,1
2026-06-10,KSFO,san-francisco,F,78-79°F,highest-temperature-in-san-francisco-on-june-10-2026,574677,1
2026-06-10,LTAC,ankara,C,22°C or below,highest-temperature-in-ankara-on-june-10-2026,571429,1
2026-06-10,MMMX,mexico-city,C,25°C,highest-temperature-in-mexico-city-on-june-10-2026,574678,1
2026-06-10,NZWN,wellington,C,14°C,highest-temperature-in-wellington-on-june-10-2026,571430,1
2026-06-10,SAEZ,buenos-aires,C,15°C,highest-temperature-in-buenos-aires-on-june-10-2026,574666,1
2026-06-10,SBGR,sao-paulo,C,24°C,highest-temperature-in-sao-paulo-on-june-10-2026,574665,1
2026-06-10,WMKK,kuala-lumpur,C,32°C,highest-temperature-in-kuala-lumpur-on-june-10-2026,571451,1
2026-06-10,WSSS,singapore,C,31°C,highest-temperature-in-singapore-on-june-10-2026,571436,1
2026-06-10,ZGSZ,shenzhen,C,29°C,highest-temperature-in-shenzhen-on-june-10-2026,571445,1
2026-06-11,CYYZ,toronto,C,31°C,highest-temperature-in-toronto-on-june-11-2026,578264,1
2026-06-11,EFHK,helsinki,C,18°C,highest-temperature-in-helsinki-on-june-11-2026,575227,1
2026-06-11,KATL,atlanta,F,92-93°F,highest-temperature-in-atlanta-on-june-11-2026,578267,1
2026-06-11,KAUS,austin,F,92-93°F,highest-temperature-in-austin-on-june-11-2026,578270,1
2026-06-11,KDAL,dallas,F,92-93°F,highest-temperature-in-dallas-on-june-11-2026,578266,1
2026-06-11,KHOU,houston,F,92-93°F,highest-temperature-in-houston-on-june-11-2026,578272,1
2026-06-11,KLAX,los-angeles,F,74-75°F,highest-temperature-in-los-angeles-on-june-11-2026,578273,1
2026-06-11,KMIA,miami,F,88-89°F,highest-temperature-in-miami-on-june-11-2026,578268,1
2026-06-11,KSFO,san-francisco,F,90-91°F,highest-temperature-in-san-francisco-on-june-11-2026,578274,1
2026-06-11,LTAC,ankara,C,27°C,highest-temperature-in-ankara-on-june-11-2026,575217,1
2026-06-11,MMMX,mexico-city,C,26°C,highest-temperature-in-mexico-city-on-june-11-2026,578275,1
2026-06-11,NZWN,wellington,C,14°C,highest-temperature-in-wellington-on-june-11-2026,575047,1
2026-06-11,SAEZ,buenos-aires,C,18°C,highest-temperature-in-buenos-aires-on-june-11-2026,578263,1
2026-06-11,SBGR,sao-paulo,C,20°C,highest-temperature-in-sao-paulo-on-june-11-2026,578262,1
2026-06-11,WMKK,kuala-lumpur,C,33°C,highest-temperature-in-kuala-lumpur-on-june-11-2026,575059,1
2026-06-11,WSSS,singapore,C,30°C,highest-temperature-in-singapore-on-june-11-2026,575051,1
2026-06-11,ZGSZ,shenzhen,C,32°C,highest-temperature-in-shenzhen-on-june-11-2026,575057,1
2026-06-12,CYYZ,toronto,C,26°C,highest-temperature-in-toronto-on-june-12-2026,581981,1
2026-06-12,EFHK,helsinki,C,17°C,highest-temperature-in-helsinki-on-june-12-2026,578866,1
2026-06-12,KATL,atlanta,F,90-91°F,highest-temperature-in-atlanta-on-june-12-2026,581992,1
2026-06-12,KAUS,austin,F,94-95°F,highest-temperature-in-austin-on-june-12-2026,581995,1
2026-06-12,KDAL,dallas,F,88-89°F,highest-temperature-in-dallas-on-june-12-2026,581991,1
2026-06-12,KHOU,houston,F,90-91°F,highest-temperature-in-houston-on-june-12-2026,581997,1
2026-06-12,KLAX,los-angeles,F,72-73°F,highest-temperature-in-los-angeles-on-june-12-2026,581998,1
2026-06-12,KMIA,miami,F,90-91°F,highest-temperature-in-miami-on-june-12-2026,581993,1
2026-06-12,KSFO,san-francisco,F,70-71°F,highest-temperature-in-san-francisco-on-june-12-2026,581999,1
2026-06-12,LTAC,ankara,C,29°C,highest-temperature-in-ankara-on-june-12-2026,578856,1
2026-06-12,MMMX,mexico-city,C,25°C,highest-temperature-in-mexico-city-on-june-12-2026,582000,1
2026-06-12,NZWN,wellington,C,14°C,highest-temperature-in-wellington-on-june-12-2026,578704,1
2026-06-12,SAEZ,buenos-aires,C,17°C,highest-temperature-in-buenos-aires-on-june-12-2026,581980,1
2026-06-12,SBGR,sao-paulo,C,21°C,highest-temperature-in-sao-paulo-on-june-12-2026,581979,1
2026-06-12,WMKK,kuala-lumpur,C,33°C,highest-temperature-in-kuala-lumpur-on-june-12-2026,578716,1
2026-06-12,WSSS,singapore,C,30°C,highest-temperature-in-singapore-on-june-12-2026,578708,1
2026-06-12,ZGSZ,shenzhen,C,31°C,highest-temperature-in-shenzhen-on-june-12-2026,578714,1
2026-06-13,CYYZ,toronto,C,29°C,highest-temperature-in-toronto-on-june-13-2026,585538,1
2026-06-13,EFHK,helsinki,C,15°C,highest-temperature-in-helsinki-on-june-13-2026,582449,1
2026-06-13,KATL,atlanta,F,92-93°F,highest-temperature-in-atlanta-on-june-13-2026,585542,1
2026-06-13,KAUS,austin,F,92-93°F,highest-temperature-in-austin-on-june-13-2026,585545,1
2026-06-13,KDAL,dallas,F,90-91°F,highest-temperature-in-dallas-on-june-13-2026,585541,1
2026-06-13,KHOU,houston,F,92-93°F,highest-temperature-in-houston-on-june-13-2026,585547,1
2026-06-13,KLAX,los-angeles,F,72-73°F,highest-temperature-in-los-angeles-on-june-13-2026,585548,1
2026-06-13,KMIA,miami,F,90-91°F,highest-temperature-in-miami-on-june-13-2026,585543,1
2026-06-13,KSFO,san-francisco,F,70-71°F,highest-temperature-in-san-francisco-on-june-13-2026,585549,1
2026-06-13,LTAC,ankara,C,23°C,highest-temperature-in-ankara-on-june-13-2026,582428,1
2026-06-13,MMMX,mexico-city,C,25°C,highest-temperature-in-mexico-city-on-june-13-2026,585550,1
2026-06-13,NZWN,wellington,C,15°C,highest-temperature-in-wellington-on-june-13-2026,582429,1
2026-06-13,SAEZ,buenos-aires,C,15°C,highest-temperature-in-buenos-aires-on-june-13-2026,585537,1
2026-06-13,SBGR,sao-paulo,C,22°C,highest-temperature-in-sao-paulo-on-june-13-2026,585536,1
2026-06-13,WMKK,kuala-lumpur,C,34°C,highest-temperature-in-kuala-lumpur-on-june-13-2026,582450,1
2026-06-13,WSSS,singapore,C,32°C,highest-temperature-in-singapore-on-june-13-2026,582436,1
2026-06-13,ZGSZ,shenzhen,C,31°C,highest-temperature-in-shenzhen-on-june-13-2026,582445,1
2026-06-14,CYYZ,toronto,C,24°C,highest-temperature-in-toronto-on-june-14-2026,589040,1
2026-06-14,EFHK,helsinki,C,15°C,highest-temperature-in-helsinki-on-june-14-2026,585997,1
2026-06-14,KATL,atlanta,F,90-91°F,highest-temperature-in-atlanta-on-june-14-2026,589051,1
2026-06-14,KAUS,austin,F,92-93°F,highest-temperature-in-austin-on-june-14-2026,589054,1
2026-06-14,KDAL,dallas,F,84-85°F,highest-temperature-in-dallas-on-june-14-2026,589050,1
2026-06-14,KHOU,houston,F,90-91°F,highest-temperature-in-houston-on-june-14-2026,589056,1
2026-06-14,KLAX,los-angeles,F,70-71°F,highest-temperature-in-los-angeles-on-june-14-2026,589057,1
2026-06-14,KMIA,miami,F,92-93°F,highest-temperature-in-miami-on-june-14-2026,589052,1
